order,name,label,parent,codesystem,code,ontologyTermURI,definition
,HP_0009714,Abnormal epididymis morphology,,HP,HP_0009714,http://purl.obolibrary.org/obo/HP_0009714,An abnormality of the epididymis.|The epididymis is the structure that connects efferent ductules to vas deferens.
,HP_0009713,Spinal hemangioblastoma,,HP,HP_0009713,http://purl.obolibrary.org/obo/HP_0009713,A hemangioblastoma of the spinal cord.
,HP_0009719,Hypomelanotic macule,,HP,HP_0009719,http://purl.obolibrary.org/obo/HP_0009719,"Hypomelanotic macules (""ash leaf spots"") are white or lighter patches of skin that may appear anywhere on the body and are caused by a lack of melanin. White ash leaf-shaped macules are considered to be characteristic of tuberous sclerosis.|While hypopigmentation is a general term that refers to any form of decreased or absent skin pigmentation, hypomelanosis more specifically refers to a reduction of epidermal melanin."
,HP_0009717,Cortical tubers,,HP,HP_0009717,http://purl.obolibrary.org/obo/HP_0009717,"Cortical tubers in the brain are hamartomatous lesions typically located at the gray-white matter interface, commonly in the frontal and parietal lobes. Cortical tubers are composed of abnormal glial and neural cells, and the size, number, and location vary among patients."
,HP_0009711,Retinal capillary hemangioma,,HP,HP_0009711,http://purl.obolibrary.org/obo/HP_0009711,A benign vascular tumor of the retina without any neoplastic characteristics.
,HP_0200047,Chondritis of pinna,,HP,HP_0200047,http://purl.obolibrary.org/obo/HP_0200047,Inflammation of the cartilage of the external ear.
,HP_0009718,Subependymal giant-cell astrocytoma,,HP,HP_0009718,http://purl.obolibrary.org/obo/HP_0009718,"A demarcated, largely intraventricular tumor in the region of the foramen of Monro composed of spindle to large plump or ganglion-like cells with eosinophilic to amphophilic cytoplasm and somewhat pleomorphic nuclei with occasional prominent nucleoli. These tumors are almost always associated with tuberous sclerosis."
,HP_0009716,Subependymal nodules,,HP,HP_0009716,http://purl.obolibrary.org/obo/HP_0009716,Small nodular masses which originate in the subependymal region of the lateral ventricles and protrude into the ventricular cavity. They may represent subependymal hamartomas of tuberous sclerosis.
,HP_0009715,Papillary cystadenoma of the epididymis,,HP,HP_0009715,http://purl.obolibrary.org/obo/HP_0009715,"A cystadenoma, an epithelial tumor, that originates within the head of the epididymis.|Papillary cystadenomas of the epididymis are partially or completely cystic or solid lesions, between 1-3 cm in diameter and arise from the efferent duct epithelium of the head of epididymis."
,HP_0009710,Chilblains,,HP,HP_0009710,http://purl.obolibrary.org/obo/HP_0009710,"Chilblains, also called perniosis, are an inflammatory skin condition related to an abnormal vascular response to the cold. We are unaware of a reliable estimate of incidence. It typically presents as tender, pruritic red or bluish lesions located symmetrically on the dorsal aspect of the fingers, toes, ears and nose. Less commonly, reports describe involvement of the thighs and buttocks. The lesions present hours after exposure to cold and usually resolve spontaneously in one to three weeks."
,HP_0034469,Decreased stool elastase level,,HP,HP_0034469,http://purl.obolibrary.org/obo/HP_0034469,Reduced amount of pancreatic elastase in the stool. This feature may be observed with pancreatic insufficiency.
,HP_0034461,Elevated urine kynurenine level,,HP,HP_0034461,http://purl.obolibrary.org/obo/HP_0034461,An abnormally increased amount of kynurenine in the urine.
,HP_0034468,Gastric xanthoma,,HP,HP_0034468,http://purl.obolibrary.org/obo/HP_0034468,Gastric xanthomas (also known as xanthelasmas) are are plaque-like red lesions defined by the presence of histiocytic containing lipids.|Gastrix xanthoma is usually an incidental endoscopic finding of unclear clinical significance.
,HP_0034464,Homocitrullinuria,,HP,HP_0034464,http://purl.obolibrary.org/obo/HP_0034464,An increased amount of L-homocitrulline in the urine. L-homocitrulline is an L-lysine derivative that is L-lysine having a carbamoyl group at the N(6)-position. It is found in individuals with urea cycle disorders.
,HP_0034460,Increased CSF uracil concentration,,HP,HP_0034460,http://purl.obolibrary.org/obo/HP_0034460,An increased level of uracil in the cerebrospinal fluid.
,HP_0034467,Increased urinary cysteine level,,HP,HP_0034467,http://purl.obolibrary.org/obo/HP_0034467,An increased concentration of cysteine in the urine.
,HP_0034466,Homoargininuria,,HP,HP_0034466,http://purl.obolibrary.org/obo/HP_0034466,An increased amount of homoarginine in the urine. Homoarginine is a nonproteinogenic alpha amino acid.
,HP_0034462,Increased CSF L-alloisoleucine concentration,,HP,HP_0034462,http://purl.obolibrary.org/obo/HP_0034462,An abnormally increased concentration of L-alloisoleucine in the cerebrospinal fluid (CSF).
,HP_0006283,Multiple unerupted teeth,,HP,HP_0006283,http://purl.obolibrary.org/obo/HP_0006283,The presence of multiple embedded tooth germs which have failed to erupt.
,HP_0034463,Hydroxylysinemia,,HP,HP_0034463,http://purl.obolibrary.org/obo/HP_0034463,An increased concentration of hydroxylysine in the blood circulation. Hydroxylysine arises from a post-translational hydroxy modification of lysine and is unique to collagen and proteins containing collagen-like sequences. Elevated concentrations of hydroxylysine may indicate increased bone turnover.
,HP_0034465,2-hydroxyadipic aciduria,,HP,HP_0034465,http://purl.obolibrary.org/obo/HP_0034465,An increase in the level of 2-hydroxyadipic acid in the urine.
,HP_0005537,Decreased mean platelet volume,,HP,HP_0005537,http://purl.obolibrary.org/obo/HP_0005537,"Average platelet volume below the lower limit of the normal reference interval.|Mean platelet volume (MPV) is a measure of the average size of platelets, with a typical reference range of 7.5 to 11.5 femtoliters (fL)."
,HP_0005531,Biphenotypic acute leukemia,,HP,HP_0005531,http://purl.obolibrary.org/obo/HP_0005531,"A type of actue leukemia with features characteristic of both the myeloid and lymphoid lineages. These leukemias are for this reason are designated mixed-lineage, hybrid or biphenotypic acute leukemias."
,HP_0005535,Exercise-induced hemolysis,,HP,HP_0005535,http://purl.obolibrary.org/obo/HP_0005535,A form of hemolytic anemia that can be triggered by exertion.
,HP_0005534,Transient myeloproliferative syndrome,,HP,HP_0005534,http://purl.obolibrary.org/obo/HP_0005534,"A unique clonal neoplastic disorder that is linked to trisomy 21, is restricted to neonatal period, and spontaneously regresses. It often has characteristics of megakaryocytic lineage and is associated with GATA1 mutations in myeloblasts."
,HP_0005532,Macrocytic dyserythropoietic anemia,,HP,HP_0005532,http://purl.obolibrary.org/obo/HP_0005532,
,HP_0005539,T cell chronic lymphocytic lymphoma/leukemia,,HP,HP_0005539,http://purl.obolibrary.org/obo/HP_0005539,"A form of lymphoid leukemia or lymphoma in which too many T-cell lymphoblasts are found in the blood, bone marrow, and tissues. Leukemia or lymphoma classification depends on which feature is more prominent."
,HP_0033574,Anti-H3 antibody positivity,,HP,HP_0033574,http://purl.obolibrary.org/obo/HP_0033574,The presence of autoantibodies in the blood circulation that react against histone H3.
,HP_0033575,Anti-H2A antibody positivity,,HP,HP_0033575,http://purl.obolibrary.org/obo/HP_0033575,The presence of autoantibodies in the blood circulation that react against histone H2A.
,HP_0033576,Anti-H2B antibody positivity,,HP,HP_0033576,http://purl.obolibrary.org/obo/HP_0033576,The presence of autoantibodies in the blood circulation that react against histone H2B.
,HP_0033570,Indeterminate ventricular axis,,HP,HP_0033570,http://purl.obolibrary.org/obo/HP_0033570,A kind of abnormal ventricular axis in the EKG whereby the QRS complex is isoelectric or equiphasic in all leads with no dominant QRS deflection.
,HP_0033577,In situ pulmonary artery thrombosis,,HP,HP_0033577,http://purl.obolibrary.org/obo/HP_0033577,Localized thrombosis in pulmonary arteries frequently found in patients with idiopathic and hereditary pulmonary arterial hypertension and pulmonary arterial hypertension associated with congenital heart disease.
,HP_0033573,Anti-H4 antibody positivity,,HP,HP_0033573,http://purl.obolibrary.org/obo/HP_0033573,The presence of autoantibodies in the blood circulation that react against histone H4.
,HP_0003318,Cervical spine hypermobility,,HP,HP_0003318,http://purl.obolibrary.org/obo/HP_0003318,
,HP_0033578,Pre-capillary pulmonary hypertension,,HP,HP_0033578,http://purl.obolibrary.org/obo/HP_0033578,Pre-capillary pulmonary hypertension is a haemodynamic condition characterised by elevated mean pulmonary artery pressure (mPAP over 20 mmHg) and pulmonary vascular resistance (PVR 3 Wood units or more) accompanied by normal pulmonary artery wedge pressure (PAWP not more than 15 mmHg).
,HP_0033571,Peripheral lung neovascularity,,HP,HP_0033571,http://purl.obolibrary.org/obo/HP_0033571,"The presence of small, tortuous, micronodular, serpiginous intrapulmonary vessels often in the subpleural lung or in proximity to centrilobular arterioles, coursing in directions inconsistent with known arteriolar anatomy."
,HP_0033579,Decreased growth hormone responses to growth hormone-releasing hormone challenge,,HP,HP_0033579,http://purl.obolibrary.org/obo/HP_0033579,Insufficient growth hormone secretion following administration of growth hormone-releasing hormone.
,HP_0009186,Contracture of the metacarpophalangeal joint of the 5th finger,,HP,HP_0009186,http://purl.obolibrary.org/obo/HP_0009186,Chronic loss of joint motion of the metacarpophalangeal joint of the 5th finger due to structural changes in non-bony tissue.
,HP_0009188,Pseudoepiphysis of the distal phalanx of the 5th finger,,HP,HP_0009188,http://purl.obolibrary.org/obo/HP_0009188,A secondary ossification center in the distal phalanx of the fifth finger that is distinct from the normal epiphysis that does not contribute to the longitudinal growth of a tubular bone.
,HP_0009189,Fragmentation of the metacarpal epiphyses,,HP,HP_0009189,http://purl.obolibrary.org/obo/HP_0009189,Fragmented appearance of the epiphyses of the metacarpals.
,HP_0009187,Bracket epiphysis of the distal phalanx of the 5th finger,,HP,HP_0009187,http://purl.obolibrary.org/obo/HP_0009187,"An abnormality of the distal phalanx of the fifth finger in which the epiphysis surrounds a phalangeal bone, having a bracket-like form and reaching from the proximal side of a phalanx to the distal side."
,HP_0009183,Joint contracture of the 5th finger,,HP,HP_0009183,http://purl.obolibrary.org/obo/HP_0009183,Chronic loss of joint motion in the 5th finger due to structural changes in non-bony tissue. The term camptodactyly of the 5th finger is used if the distal and/or proximal interphalangeal joints are affected.
,HP_0009185,Contracture of the proximal interphalangeal joint of the 5th finger,,HP,HP_0009185,http://purl.obolibrary.org/obo/HP_0009185,"Proximal interphalangeal (PIP) flexion deformity of the little finger. That is, the PIP joint of a little finger is bent (flexed) and cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement."
,HP_0009184,Contracture of the distal interphalangeal joint of the 5th finger,,HP,HP_0009184,http://purl.obolibrary.org/obo/HP_0009184,Chronic loss of joint motion of the distal interphalangeal joint of the 5th finger due to structural changes in non-bony tissue.
,HP_0009180,Ulnar deviation of the 5th finger,,HP,HP_0009180,http://purl.obolibrary.org/obo/HP_0009180,Displacement of the 5th finger towards the ulnar side.
,HP_0009182,Triangular shaped middle phalanx of the 5th finger,,HP,HP_0009182,http://purl.obolibrary.org/obo/HP_0009182,Triangular shaped middle phalanx of the 5th (little) finger. A triangular or so called delta shaped phalanx is a typical result after a bracket epiphysis of the affected phalanx.
,HP_0200044,Porokeratosis,,HP,HP_0200044,http://purl.obolibrary.org/obo/HP_0200044,A clonal disorder of keratinization with one or multiple atrophic patches surrounded by a clinically and histologically distinctive hyperkeratotic ridgelike border called the cornoid lamella.
