name,definition,codesystem,code,ontologyTermURI
application/vnd.openxmlformats-officedocument.presentationml.commentAuthors+xml,application/vnd.openxmlformats-officedocument.presentationml.commentAuthors+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.commentAuthors+xml
application/vnd.openxmlformats-officedocument.presentationml.comments+xml,application/vnd.openxmlformats-officedocument.presentationml.comments+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.comments+xml
application/vnd.openxmlformats-officedocument.presentationml.handoutMaster+xml,application/vnd.openxmlformats-officedocument.presentationml.handoutMaster+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.handoutMaster+xml
application/vnd.openxmlformats-officedocument.presentationml.notesMaster+xml,application/vnd.openxmlformats-officedocument.presentationml.notesMaster+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.notesMaster+xml
application/vnd.openxmlformats-officedocument.presentationml.notesSlide+xml,application/vnd.openxmlformats-officedocument.presentationml.notesSlide+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.notesSlide+xml
application/vnd.openxmlformats-officedocument.presentationml.presProps+xml,application/vnd.openxmlformats-officedocument.presentationml.presProps+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.presProps+xml
application/vnd.openxmlformats-officedocument.presentationml.presentation,application/vnd.openxmlformats-officedocument.presentationml.presentation,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.presentation
application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml,application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml
application/vnd.openxmlformats-officedocument.presentationml.slide+xml,application/vnd.openxmlformats-officedocument.presentationml.slide+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.slide+xml
application/vnd.openxmlformats-officedocument.presentationml.slide,application/vnd.openxmlformats-officedocument.presentationml.slide,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.slide
application/vnd.openxmlformats-officedocument.presentationml.slideLayout+xml,application/vnd.openxmlformats-officedocument.presentationml.slideLayout+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.slideLayout+xml
application/vnd.openxmlformats-officedocument.presentationml.slideMaster+xml,application/vnd.openxmlformats-officedocument.presentationml.slideMaster+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.slideMaster+xml
application/vnd.openxmlformats-officedocument.presentationml.slideUpdateInfo+xml,application/vnd.openxmlformats-officedocument.presentationml.slideUpdateInfo+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.slideUpdateInfo+xml
application/vnd.openxmlformats-officedocument.presentationml.slideshow,application/vnd.openxmlformats-officedocument.presentationml.slideshow,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.slideshow
application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml,application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml
application/vnd.openxmlformats-officedocument.presentationml.tableStyles+xml,application/vnd.openxmlformats-officedocument.presentationml.tableStyles+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.tableStyles+xml
application/vnd.openxmlformats-officedocument.presentationml.tags+xml,application/vnd.openxmlformats-officedocument.presentationml.tags+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.tags+xml
application/vnd.openxmlformats-officedocument.presentationml.template,application/vnd.openxmlformats-officedocument.presentationml.template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.template
application/vnd.openxmlformats-officedocument.presentationml.template.main+xml,application/vnd.openxmlformats-officedocument.presentationml.template.main+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.template.main+xml
application/vnd.openxmlformats-officedocument.presentationml.viewProps+xml,application/vnd.openxmlformats-officedocument.presentationml.viewProps+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.presentationml.viewProps+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.calcChain+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.calcChain+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.calcChain+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.externalLink+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.externalLink+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.externalLink+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheDefinition+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheDefinition+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheDefinition+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheRecords+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheRecords+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheRecords+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotTable+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.pivotTable+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.pivotTable+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.queryTable+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.queryTable+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.queryTable+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionHeaders+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.revisionHeaders+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.revisionHeaders+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionLog+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.revisionLog+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.revisionLog+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.sharedStrings+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.sharedStrings+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.sharedStrings+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.sheetMetadata+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.sheetMetadata+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.sheetMetadata+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.tableSingleCells+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.tableSingleCells+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.tableSingleCells+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.template,application/vnd.openxmlformats-officedocument.spreadsheetml.template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.template
application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.userNames+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.userNames+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.userNames+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.volatileDependencies+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.volatileDependencies+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.volatileDependencies+xml
application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml,application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml
application/vnd.openxmlformats-officedocument.theme+xml,application/vnd.openxmlformats-officedocument.theme+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.theme+xml
application/vnd.openxmlformats-officedocument.themeOverride+xml,application/vnd.openxmlformats-officedocument.themeOverride+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.themeOverride+xml
application/vnd.openxmlformats-officedocument.vmlDrawing,application/vnd.openxmlformats-officedocument.vmlDrawing,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.vmlDrawing
application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml,application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml
application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.openxmlformats-officedocument.wordprocessingml.document,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.wordprocessingml.document
application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml,application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml
application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml,application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml
application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml,application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml
application/vnd.openxmlformats-officedocument.wordprocessingml.fontTable+xml,application/vnd.openxmlformats-officedocument.wordprocessingml.fontTable+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.wordprocessingml.fontTable+xml
application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml,application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml
application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml,application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml
