order,name,ontologyTermURI,parent
51388,"Superficial foreign body (splinter) of shoulder and upper arm, w/o mow and w/o ment of infec",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052198,Splinter
51389,Cystic fibrosis carrier,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000012061,Abnormal gene carriers
51390,"Superficial foreign body (splinter) of elbow, forearm, and wrist, w/o mow, infected",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052199,Splinter
51391,"Superficial foreign body (splinter) of hip, thigh, leg, and ankle, w/o mow and w/o ment of infec",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052200,Splinter
51392,"Traumatic ampu of arm and hand (complete) (partial), unilat, below elbow, w/o ment of comp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052201,Limb traumatic amputation
51393,"Traumatic ampu of arm and hand (complete) (partial), unilat, at or above elbow, complicated",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052202,Limb traumatic amputation
51394,"Traumatic ampu of arm and hand (complete) (partial), unilat, level not spec, complicated",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052203,Limb traumatic amputation
51395,"Traumatic ampu of leg(s) (complete) (partial), unilat, below knee, w/o ment of comp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052204,Limb traumatic amputation
51396,"Traumatic ampu of leg(s) (complete) (partial), unilat, level not spec, w/o ment of comp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052205,Limb traumatic amputation
51397,"Superficial foreign body (splinter) of trunk, w/o mow and w/o ment of infec",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052206,Splinter
51398,"Superficial foreign body (splinter) of elbow, forearm, and wrist, w/o mow and w/o ment of infec",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052207,Splinter
51399,"Superficial foreign body (splinter) of fingers, w/o mow and w/o ment of infec",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052208,Splinter
51400,Li-Fraumeni syndrome,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000012062,Gene mutations and other alterations NEC
51401,"Superficial foreign body (splinter) of hip, thigh, leg, and ankle, w/o mow, infected",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052209,Splinter
51402,"Superficial foreign body (splinter) of foot and toe(s), w/o mow and w/o ment of infec",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052210,Splinter
51403,"Full-thickness skin loss due to burn (tdn) of eye (with oth parts of face, head, and neck)",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052211,Burns third degree
51404,"Deep necro of under tiss due to burn (dtd) of unspec site of face and head, w/o ment of lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052212,Burns third degree
51405,"Deep necro of under tiss, burn (dtd) of eye (with oth parts of face, head, & neck), w/o ment of lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052213,Burns third degree
51406,"Deep necro of under tiss due to burn (dtd) of chin, w/o ment of loss of chin",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052214,Burns third degree
51407,"Deep necro of under tiss due to burn (dtd) of forehead and cheek, w/o ment of loss of f&c",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052215,Burns third degree
51408,"Deep necro of under tiss due to burn (dtd) of face, head, and neck with lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052216,Burns third degree
51409,"Deep necro of under tiss due to burn (dtd) of ear (any part), with loss of ear",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052217,Burns third degree
51410,"Deep necro of under tiss due to burn (dtd) of scalp (any part), with loss of scalp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052218,Burns third degree
51411,Accessory auricle,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000012063,External ear disorders congenital
51412,Deep necro of under tiss due to burn (dtd) of trunk w/o ment of lobp,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052219,Burns third degree
51413,"Deep necro of under tiss due to burn (dtd) of breast, w/o ment of loss of breast",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052220,Burns third degree
51414,"Oth and unspec superficial inj of hip, thigh, leg, and ankle, w/o ment of infec",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052221,Injury
51415,"Blisters, with epidermal loss due to burn (sd) of eye (with oth parts of face, head, and neck)",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052222,Burns second degree
51416,"Deep necro of under tiss due to burn (dtd) of face, head, and neck w/o ment of lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052223,Burns third degree
51417,"Deep necro of under tiss due to burn (dtd) of ear (any part), w/o ment of loss of ear",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052224,Burns third degree
51418,"Deep necro of under tiss due to burn (dtd) of lip(s), w/o ment of loss of lip(s)",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052225,Burns third degree
51419,"Deep necro of under tiss due to burn (dtd) of scalp (any part), w/o ment of loss of scalp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052226,Burns third degree
51420,"Deep necro of under tiss due to burn (dtd) of neck, w/o ment of loss of neck",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052227,Burns third degree
51421,"Deep necro of under tiss due to burn (dtd) of face and head, unspec site, with lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052228,Burns third degree
51422,Anomaly of external ear congenital,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000012064,External ear disorders congenital
51423,"Deep necro of under tiss, burn (dtd) of eye (with oth parts of face, head, and neck), with lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052229,Burns third degree
51424,"Deep necro of under tiss due to burn (dtd) of forehead and cheek, with loss of f&c",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052230,Burns third degree
51425,"Deep necro of under tiss due to burn (dtd) of trunk, unspec site, w/o ment of lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052231,Burns third degree
51426,"Deep necro of under tiss due to burn (dtd) of chest wall, excluding b&n, w/o ment of l of cw",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052232,Burns third degree
51427,"Deep necro of under tiss due to burn (dtd) of back (any part), w/o ment of loss of back",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052233,Burns third degree
51428,Deep necro of under tiss due to burn (dtd) of trunk with lobp,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052234,Burns third degree
51429,"Deep necro of under tiss due to burn (dtd) of chest wall, excluding b&n, with l of cw",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052235,Burns third degree
51430,"Deep necro of under tiss due to burn (dtd) of back (any part), with loss of back",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052236,Burns third degree
51431,"Deep necro of under tiss due to burn (dtd) of unspec site of upper limb, w/o ment of lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052237,Burns third degree
51432,"Deep necro of under tiss due to burn (dtd) of elbow, w/o ment of loss of elbow",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052238,Burns third degree
51433,Bat ear,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000012065,Protuberant ear
51434,"Deep necro of under tiss due to burn (dtd) of axilla, w/o ment of loss of axilla",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052239,Burns third degree
51435,"Deep necro of under tiss due to burn (dtd) of scapular region, w/o ment of loss of scapula",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052240,Burns third degree
51436,"Deep necro of under tiss due to burn (dtd) of abdo wall, w/o ment of loss of abdo wall",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052241,Burns third degree
51437,"Deep necro of under tiss due to burn (dtd) of genitalia, w/o ment of loss of genitalia",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052242,Burns third degree
51438,"Deep necro of under tiss due to burn (dtd) of unspec site of trunk, with lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052243,Burns third degree
51439,Deep necro of under tiss due to burn (dtd) of abdo wall with loss of abdo wall,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052244,Burns third degree
51440,"Deep necro of under tiss due to burn (dtd) of genitalia, with loss of genitalia",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052245,Burns third degree
51441,"Deep necro of under tiss due to burn (dtd) of forearm, w/o ment of loss of forearm",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052246,Burns third degree
51442,"Deep necro of under tiss due to burn (dtd) of upper arm, w/o ment of loss of upper arm",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052247,Burns third degree
51443,"Deep necro of under tiss due to burn (dtd) of shoulder, w/o ment of loss of shoulder",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052248,Burns third degree
51444,Anotia,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000012066,External ear disorders congenital
51445,"Deep necro of under tiss due to burn (dtd) of unspec site of upper limb, with lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052249,Burns third degree
51446,"Deep necro of under tiss due to burn (dtd) of upper arm, with loss of upper arm",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052250,Burns third degree
51447,"Deep necro of under tiss due to burn (dtd) of scapular region, with loss of scapula",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052251,Burns third degree
51448,"Blisters with epidermal loss due to burn (sd) of two or more digits of hand, not includ thumb",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052252,Burns second degree
51449,Full-thickness skin loss due to burn (tdn) of single digit (finger (nail)) oth than thumb,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052253,Burns third degree
51450,Full-thickness skin loss due to burn (tdn) of two or more digits of hand includ thumb,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052254,Burns third degree
51451,"Deep necro of under tiss due to burn (dtd) of unspec site of hand, w/o ment of loss of hand",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052255,Burns third degree
51452,"Deep necro of under tiss due to burn (dtd) of thumb (nail), w/o ment of loss of thumb",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052256,Burns third degree
51453,"Deep necro of under tiss, burn (dtd) of two or more digits of hand includ thumb, w/o ment of lof",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052257,Burns third degree
51454,"Deep necro of under tiss due to burn (dtd) of back of hand, w/o ment of loss of back of hand",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052258,Burns third degree
51455,Low set ears,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000012067,External ear disorders congenital
51456,"Deep necro of under tiss due to burn (dtd) of wrist(s) and hand(s), with lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052259,Burns third degree
51457,"Deep necro of under tiss due to burn (dtd) of single digit oth than thumb, with lof",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052260,Burns third degree
51458,"Deep necro of under tiss due to burn (dtd) of forearm, with loss of forearm",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052261,Burns third degree
51459,"Deep necro of under tiss due to burn (dtd) of shoulder, with loss of shoulder",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052262,Burns third degree
51460,Blisters with epidermal loss due to burn (sd) of single digit (finger (nail)) oth than thumb,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052263,Burns second degree
51461,Blisters with epidermal loss due to burn (sd) of two or more digits of hand includ thumb,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052264,Burns second degree
51462,"Full-thickness skin loss due to burn (tdn) of two or more digits of hand, not includ thumb",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052265,Burns third degree
51463,"Deep necro of under tiss due to burn (dtd) of wrist(s) and hand(s), w/o ment of lobp",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052266,Burns third degree
51464,"Deep necro of under tiss due to burn (dtd) of single digit oth than thumb, w/o ment of lof",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052267,Burns third degree
51465,"Deep necro of under tiss due to burn (dtd) of two or more digits of hand, w/o ment of fingers",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000052268,Burns third degree
51466,Macrotia,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000012068,External ear disorders congenital
51467,"Hypertensive heart and renal disease, unspec, w/o ment of congestive heart failure or renal failure",https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000053269,Hypertensive nephropathy
